chr1	start1	end1	chr2	start2	end2	CD19_rep1_RawCC	CD19_rep2_RawCC	HA_rep1_RawCC	HA_rep2_RawCC	logFC	PValue	FDR
chr7	22600000	22610000	chr7	22690000	22700000	48	37	10	8	-2.56941400011872	1.40371823716264e-06	0.00342040788205434
chr7	22600000	22610000	chr7	22710000	22720000	80	71	30	27	-1.75735883219298	2.34319568909597e-05	0.0337137571225611
chr7	22600000	22610000	chr7	22760000	22770000	89	55	19	16	-2.36683137487015	1.08061469738337e-07	0.000390008899649114
chr7	22690000	22700000	chr7	22760000	22770000	40	0	0	0	-7.41877965930611	3.17012826599372e-07	0.000982506438674675
chr7	22730000	22740000	chr7	22760000	22770000	98	0	0	27	-2.11837150929125	2.51391116882859e-05	0.0355168975155316
chr7	24240000	24250000	chr7	24260000	24270000	0	0	24	30	7.59350101649712	2.59275091343217e-08	0.000115748825300084
chr7	24750000	24760000	chr7	24770000	24780000	0	0	34	0	6.96537906629193	8.63651603047098e-06	0.015090695157693
chr7	26000000	26010000	chr7	26190000	26200000	38	23	104	145	1.67959739600244	1.61635073736681e-05	0.0253875789475962
chr7	26160000	26170000	chr7	26180000	26190000	20	32	0	0	-7.93021008315978	9.40182249828666e-10	6.47532871019122e-06
chr7	26190000	26200000	chr7	26210000	26220000	225	118	526	552	1.32507692845449	2.12776869621352e-05	0.0311703712067424
chr7	26190000	26200000	chr7	26220000	26230000	229	136	497	650	1.31312944245235	2.20213220846786e-05	0.0321311282743867
chr7	29070000	29080000	chr7	29090000	29100000	13	0	50	56	2.69437997795401	9.03614968787357e-07	0.00236286011124347
chr7	29070000	29080000	chr7	29100000	29110000	5	0	37	26	3.27922453456772	1.26940300746332e-05	0.0205709681863611
chr7	29070000	29080000	chr7	29110000	29120000	5	0	27	30	3.12956942059134	1.86244286356075e-05	0.027678356890902
chr7	29070000	29080000	chr7	29120000	29130000	7	0	41	47	3.28629839250557	3.37511807411537e-07	0.00104130825208257
chr7	29070000	29080000	chr7	29140000	29150000	4	0	32	22	3.36266036260375	1.50725081171284e-05	0.0239150124473387
chr7	30350000	30360000	chr7	30370000	30380000	0	31	0	0	-7.26435840830366	1.38578899169051e-06	0.003383683679126
chr7	30740000	30750000	chr7	30760000	30770000	157	94	58	53	-1.50745638958685	3.45980411364484e-05	0.0462782598126945
chr7	30980000	30990000	chr7	31010000	31020000	3	0	31	33	3.98316557090689	3.91490186665912e-07	0.00116344028208227
chr7	31030000	31040000	chr7	31060000	31070000	58	43	0	0	-8.84372609556686	2.48221220098273e-16	1.03548993072445e-11
chr7	31040000	31050000	chr7	31060000	31070000	77	41	0	0	-9.04913669975617	3.08446640111594e-18	1.91324080372727e-13
chr7	31060000	31070000	chr7	31080000	31090000	44	43	0	0	-8.64460425016066	1.11371171950272e-14	3.19116079573338e-10
chr7	31060000	31070000	chr7	31090000	31100000	41	20	0	0	-8.09672209772122	8.04211789614796e-11	7.48546201959346e-07
chr7	31060000	31070000	chr7	31100000	31110000	25	36	0	0	-8.15456624765237	4.00986472676095e-11	4.01348776217046e-07
chr7	31060000	31070000	chr7	31150000	31160000	31	19	0	0	-7.82285974528841	3.44366162500267e-09	2.02555834630421e-05
chr7	31060000	31070000	chr7	31160000	31170000	31	16	0	0	-7.72541127064048	1.1830789393697e-08	5.87908011728258e-05
chr7	32540000	32550000	chr7	32560000	32570000	21	0	48	60	2.05005648162469	3.71909427566633e-05	0.0478956856115926
chr7	32540000	32550000	chr7	32580000	32590000	4	0	36	59	4.15415356867652	3.82200915582848e-09	2.19925814837256e-05
chr7	32540000	32550000	chr7	32590000	32600000	21	0	47	63	2.07504094718657	3.09420014509254e-05	0.0419270837351962
chr7	32650000	32660000	chr7	32670000	32680000	0	0	21	32	7.56352226918955	3.59680239879122e-08	0.000152623695877047
chr7	32670000	32680000	chr7	32690000	32700000	0	0	39	21	7.75825685733831	3.84030813822778e-09	2.20820954316904e-05
chr7	33070000	33080000	chr7	33090000	33100000	46	26	0	0	-8.34230405285309	1.98973803104312e-12	2.94051287403092e-08
chr7	35010000	35020000	chr7	35030000	35040000	0	0	17	32	7.4477506835267	1.31472001351942e-07	0.000468370051938427
chr7	37020000	37030000	chr7	37040000	37050000	33	0	0	0	-7.14427392368461	3.60027711160947e-06	0.00743006867098225
chr7	37170000	37180000	chr7	37190000	37200000	0	0	18	30	7.42001527286486	1.43645023326942e-07	0.000494621751634359
chr7	37300000	37310000	chr7	37320000	37330000	0	0	37	42	8.14156686345177	2.34456539166004e-11	2.50221690240985e-07
chr7	37450000	37460000	chr7	37470000	37480000	18	0	55	55	2.29532118922797	6.83899419526154e-06	0.0125621863288225
chr7	39620000	39630000	chr7	39780000	39790000	48	0	0	0	-7.67912994483495	2.14401442573995e-08	9.82136705592764e-05
chr7	41150000	41160000	chr7	41170000	41180000	0	0	35	29	7.84419497222503	1.4106526177149e-09	9.26541220437607e-06
chr7	41910000	41920000	chr7	41930000	41940000	32	0	65	75	1.83224528926168	3.6054278664776e-05	0.0469278362493036
chr7	43910000	43920000	chr7	43930000	43940000	0	39	0	0	-7.59503812082504	4.75722774742316e-08	0.000196863258282998
chr7	44650000	44660000	chr7	44770000	44780000	22	0	52	64	2.08703997516372	1.78227954611279e-05	0.0270543435351308
chr7	44650000	44660000	chr7	44790000	44800000	0	0	47	63	8.61483686225006	1.36408023993137e-13	3.06604566867441e-09
chr7	44660000	44670000	chr7	44680000	44690000	0	0	102	140	9.74960203153398	2.36692017261063e-24	4.62541471948894e-19
chr7	44660000	44670000	chr7	44790000	44800000	0	0	41	49	8.32813462065257	1.18474135728146e-12	1.89184255814295e-08
chr7	44680000	44690000	chr7	44790000	44800000	0	0	83	83	9.21233980577376	7.60453114059681e-19	5.25997579272256e-14
chr7	44740000	44750000	chr7	44790000	44800000	0	0	45	38	8.217551386869	7.06235449924902e-12	8.61007098492727e-08
chr7	44770000	44780000	chr7	44790000	44800000	54	0	158	202	2.44958365160485	9.73863448865121e-11	8.77247216627588e-07
chr7	44790000	44800000	chr7	44810000	44820000	0	0	64	86	9.06116884779841	1.84823964690733e-17	9.65024171561367e-13
chr7	44790000	44800000	chr7	44820000	44830000	23	0	58	73	2.1980460248058	3.52015842595873e-06	0.00729029192557154
chr7	45050000	45060000	chr7	45070000	45080000	0	0	102	0	8.54513335839952	4.1356129127909e-13	8.05051448383465e-09
chr7	45070000	45080000	chr7	45090000	45100000	0	0	86	0	8.29923316270663	1.67679320702748e-12	2.52153744683559e-08
chr7	45070000	45080000	chr7	45120000	45130000	0	0	30	0	6.78604059661625	2.62422063554489e-05	0.0362245030139256
chr7	47240000	47250000	chr7	47260000	47270000	0	0	30	17	7.40686097025391	1.8926247607681e-07	0.000639339983736674
chr7	47320000	47330000	chr7	47350000	47360000	0	0	36	37	8.02969436811432	1.12996767061905e-10	1.00106432080652e-06
chr7	47330000	47340000	chr7	47350000	47360000	12	0	66	70	3.16209432182802	2.24961849221813e-09	1.38367313816685e-05
chr7	47330000	47340000	chr7	47360000	47370000	4	0	35	35	3.7263343969701	1.05631055375161e-06	0.00269134156945652
chr7	48200000	48210000	chr7	48220000	48230000	0	0	20	31	7.50807555070473	6.82391377757545e-08	0.000265262449942798
chr7	48290000	48300000	chr7	48310000	48320000	0	0	0	39	7.09823279122521	3.04584981004964e-06	0.0065191667518099
chr7	48290000	48300000	chr7	48320000	48330000	0	0	28	36	7.83695241970451	1.45310191447183e-09	9.41518827034102e-06
chr7	48290000	48300000	chr7	48330000	48340000	0	0	35	36	7.98975858478829	2.06904519846647e-10	1.70890822701751e-06
chr7	48310000	48320000	chr7	48330000	48340000	0	0	36	25	7.77807716757572	2.85790471465529e-09	1.70316482428966e-05
chr7	56060000	56070000	chr7	56080000	56090000	0	0	26	38	7.83487730361919	1.46549456958299e-09	9.46349818114956e-06
chr7	69770000	69780000	chr7	69790000	69800000	35	21	0	0	-7.98444608557828	3.87878077713908e-10	2.97306774086015e-06
chr7	69780000	69790000	chr7	69800000	69810000	38	39	0	0	-8.4715367468382	2.4174054337543e-13	5.08176997697444e-09
chr7	70090000	70100000	chr7	70110000	70120000	38	30	10	0	-3.06942767129271	1.31901997167702e-06	0.00324208795009285
chr7	70110000	70120000	chr7	70130000	70140000	48	45	19	0	-2.61786572820381	8.19679120626275e-07	0.00215443205607419
chr7	70110000	70120000	chr7	70140000	70150000	67	64	30	0	-2.45799540071748	1.48150403465362e-07	0.000509090312679367
chr7	70110000	70120000	chr7	70150000	70160000	50	35	9	0	-3.53328641976115	9.41345818439317e-09	4.8521302592409e-05
chr7	70120000	70130000	chr7	70140000	70150000	49	41	0	0	-8.68462227034579	6.058614328612e-15	1.85473489233062e-10
chr7	72860000	72870000	chr7	72880000	72890000	0	0	28	52	8.15166131916743	1.81531170423943e-11	1.98257745989804e-07
chr7	72860000	72870000	chr7	72890000	72900000	0	0	27	44	7.9822270087711	2.13983134915686e-10	1.74907164130594e-06
chr7	74060000	74070000	chr7	74080000	74090000	43	33	137	168	1.64804402710222	9.20654948859707e-06	0.0159037927583157
chr7	75230000	75240000	chr7	75250000	75260000	0	0	41	0	7.23390030409951	8.18415137094935e-07	0.00215125027881426
chr7	76830000	76840000	chr7	76850000	76860000	0	35	0	0	-7.4390704307494	2.52042732746858e-07	0.000817526222221147
chr7	76890000	76900000	chr7	76910000	76920000	0	0	47	38	8.25252152343206	3.93273923982356e-12	5.17040130534549e-08
chr7	76890000	76900000	chr7	76930000	76940000	0	0	34	28	7.79868527371277	2.63075198122004e-09	1.60145843356521e-05
chr7	76890000	76900000	chr7	76960000	76970000	0	0	62	57	8.73450550692781	1.60288343746506e-14	4.41657909917606e-10
chr7	77440000	77450000	chr7	77460000	77470000	32	29	12	0	-2.66198440209709	2.98564815597108e-05	0.0406559778395781
chr7	79540000	79550000	chr7	79560000	79570000	34	21	6	0	-3.46546975178894	1.52092583829287e-06	0.00366606237118153
chr7	79760000	79770000	chr7	79780000	79790000	4	0	21	30	3.26979265345379	3.41224692976023e-05	0.0458141522090464
chr7	86810000	86820000	chr7	86830000	86840000	0	0	48	0	7.46022215934379	1.00890895011617e-07	0.000370206262353497
chr7	86810000	86820000	chr7	86850000	86860000	0	0	66	0	7.91814096802231	4.34974967749298e-10	3.26201568427809e-06
chr7	86820000	86830000	chr7	86850000	86860000	0	15	70	65	2.74738677735279	1.49425142526102e-07	0.000513251650348055
chr7	87990000	88000000	chr7	88020000	88030000	0	0	13	32	7.32190508440532	3.90606520075464e-07	0.00116098559350079
chr7	89800000	89810000	chr7	89830000	89840000	5	0	31	28	3.18191817384606	1.10562218206311e-05	0.0187111878222031
chr7	90220000	90230000	chr7	90240000	90250000	0	0	38	47	8.24536968545999	4.08170895272898e-12	5.28512908916377e-08
chr7	92240000	92250000	chr7	92280000	92290000	0	0	0	129	8.81388960932873	2.87982182915321e-15	9.54165322582828e-11
chr7	92270000	92280000	chr7	92360000	92370000	24	21	96	101	1.76854024540188	2.33505068219333e-05	0.0336533336545303
chr7	92270000	92280000	chr7	92410000	92420000	28	13	89	116	1.97896651467948	2.38098922539889e-06	0.00523341041736251
chr7	92270000	92280000	chr7	92440000	92450000	112	56	279	289	1.42978194455757	1.97359014703943e-05	0.0292502451880824
chr7	92270000	92280000	chr7	92450000	92460000	56	42	152	212	1.53602691434743	1.98437634592513e-05	0.0293927915481345
chr7	92270000	92280000	chr7	92480000	92490000	36	21	128	104	1.68628062046917	1.91155553970188e-05	0.0283747159790274
chr7	92280000	92290000	chr7	92300000	92310000	0	90	305	385	2.47179961580374	4.26567284078348e-12	5.50033235769845e-08
chr7	92280000	92290000	chr7	92330000	92340000	0	0	90	99	9.39753326278086	1.28979948097802e-20	1.24813957783833e-15
chr7	92280000	92290000	chr7	92360000	92370000	0	13	54	62	2.7310825770955	9.91008064353171e-07	0.00256555354220856
chr7	92280000	92290000	chr7	92420000	92430000	30	0	70	76	1.98374515176848	8.1544103289473e-06	0.014671138087223
chr7	92280000	92290000	chr7	92450000	92460000	0	0	0	128	8.80270916719854	3.68072479859794e-15	1.19014063404651e-10
chr7	92280000	92290000	chr7	92470000	92480000	0	0	0	69	7.91556069828987	5.44661345095744e-10	4.02165669351277e-06
chr7	92280000	92290000	chr7	92480000	92490000	17	0	44	74	2.46655467088126	1.38605739461332e-06	0.003383928542487
chr7	92280000	92290000	chr7	92500000	92510000	0	0	37	59	8.41615703449613	4.43080237572576e-12	5.69319779476617e-08
chr7	92280000	92290000	chr7	92590000	92600000	0	0	0	32	6.81561916052913	2.43631236381958e-05	0.0347926563071143
chr7	92280000	92290000	chr7	92670000	92680000	0	0	0	51	7.482255760293	7.39901292309815e-08	0.000280838374407536
chr7	92280000	92290000	chr7	92680000	92690000	0	7	43	59	3.43181090028001	4.42973734133864e-08	0.000184296209718504
chr7	92300000	92310000	chr7	92330000	92340000	0	24	70	70	2.11192478610712	1.26712277510267e-05	0.0205709681863611
chr7	92330000	92340000	chr7	92350000	92360000	0	0	33	44	8.10203397502896	3.48789842952035e-11	3.51112840870811e-07
chr7	92390000	92400000	chr7	92420000	92430000	26	0	58	71	2.00501153355958	1.64878914977873e-05	0.0257242371041228
chr7	92480000	92490000	chr7	92500000	92510000	30	0	57	81	1.8985673164964	2.38178803353324e-05	0.034155766915733
chr7	92650000	92660000	chr7	92670000	92680000	0	0	18	31	7.44908217711918	1.03975306405116e-07	0.000375699244793872
chr7	98520000	98530000	chr7	98550000	98560000	0	0	27	36	7.81374368137106	1.98739815235197e-09	1.24193380528489e-05
chr7	99760000	99770000	chr7	99780000	99790000	0	0	87	0	8.31588756009964	1.25668113353904e-12	1.97769284532185e-08
chr7	99760000	99770000	chr7	99820000	99830000	0	0	32	0	6.87848529560596	1.69649534866507e-05	0.0260676718822397
chr7	99780000	99790000	chr7	99800000	99810000	64	0	188	197	2.31124993173443	5.16045231583459e-10	3.83868614306109e-06
chr7	99780000	99790000	chr7	99820000	99830000	0	0	55	0	7.65588251760585	1.07180162992403e-08	5.35187432731035e-05
chr7	100740000	100750000	chr7	100760000	100770000	63	0	0	0	-8.06764679410213	1.39493577458245e-10	1.20400962306506e-06
chr7	100760000	100770000	chr7	100780000	100790000	68	0	0	0	-8.17683760830824	2.92093720813074e-11	3.03370075771831e-07
chr7	101370000	101380000	chr7	101390000	101400000	48	0	104	107	1.85255500164319	3.92997741795395e-06	0.0080381576032739
chr7	101930000	101940000	chr7	101950000	101960000	14	0	54	51	2.58053572147449	1.70182253509035e-06	0.00395845205847832
chr7	104530000	104540000	chr7	104550000	104560000	0	0	36	31	7.90938115362352	5.59562665825564e-10	4.10757566133849e-06
chr7	104790000	104800000	chr7	104900000	104910000	0	0	33	25	7.70424585894995	7.22705057365551e-09	3.83920038387795e-05
chr7	104790000	104800000	chr7	104950000	104960000	3	0	34	38	4.15044996681228	5.39319041947237e-08	0.000214366219600141
chr7	104880000	104890000	chr7	104900000	104910000	0	0	28	34	7.79229292205406	2.69807415645511e-09	1.62523702809323e-05
chr7	105700000	105710000	chr7	105790000	105800000	0	0	0	48	7.39542296818623	1.94840852874044e-07	0.000647320262374143
chr7	105760000	105770000	chr7	105780000	105790000	0	46	0	0	-7.83336464757344	3.37342626068843e-09	1.98685873467743e-05
chr7	105890000	105900000	chr7	105910000	105920000	0	0	31	0	6.83300085543036	1.86211708685765e-05	0.0276765806048925
chr7	105900000	105910000	chr7	105990000	106000000	7	0	38	34	3.00461738460657	9.06168343748324e-06	0.0156854904414169
chr7	105910000	105920000	chr7	105980000	105990000	36	18	108	125	1.76946133868011	9.80120248510243e-06	0.0168867447478559
chr7	105910000	105920000	chr7	105990000	106000000	16	0	43	62	2.38739014206151	6.10648440813322e-06	0.0114249424671108
chr7	105910000	105920000	chr7	106000000	106010000	0	0	37	0	7.08665005347708	3.18732066072901e-06	0.00663100073422902
chr7	105910000	105920000	chr7	106060000	106070000	11	11	58	65	2.11087021586151	2.34975029784901e-05	0.0337673033610505
chr7	105920000	105930000	chr7	105970000	105980000	15	11	80	80	2.26225907929501	1.09431802919751e-06	0.00278043667328356
chr7	105920000	105930000	chr7	105980000	105990000	86	65	300	348	1.74844170231554	2.24718731583819e-07	0.000735404684306653
chr7	105920000	105930000	chr7	105990000	106000000	43	36	173	217	1.94212452192412	1.20085143304295e-07	0.000431662501813236
chr7	105920000	105930000	chr7	106040000	106050000	11	12	62	64	2.08060949584598	2.24080163814452e-05	0.0326268078978429
chr7	105920000	105930000	chr7	106060000	106070000	30	27	175	166	2.22032531872873	7.72116510069774e-09	4.02051283779359e-05
chr7	105920000	105930000	chr7	106100000	106110000	22	23	98	107	1.81807411939136	1.13516072967324e-05	0.0191683793155932
chr7	105930000	105940000	chr7	105980000	105990000	29	21	103	151	1.98499561647768	6.44243225521197e-07	0.00178173085526779
chr7	105950000	105960000	chr7	105980000	105990000	18	15	83	98	2.09143639353044	2.09756313541637e-06	0.00478876054844822
chr7	105970000	105980000	chr7	105990000	106000000	14	0	66	57	2.80759401806535	7.89383120328986e-08	0.000297962262374351
chr7	105980000	105990000	chr7	106000000	106010000	61	40	184	191	1.54792349434183	1.60570941609481e-05	0.0252239057777126
chr7	105980000	105990000	chr7	106010000	106020000	36	36	134	161	1.66578142790994	1.00928352612694e-05	0.017287916255708
chr7	105980000	105990000	chr7	106030000	106040000	16	19	82	124	2.17634607397842	4.3256156094305e-07	0.00127346389266156
chr7	105980000	105990000	chr7	106040000	106050000	19	19	84	91	1.83514908106327	2.40099882739424e-05	0.0344153196137383
chr7	105980000	105990000	chr7	106050000	106060000	34	26	138	159	1.9507446753326	4.31287101721499e-07	0.0012698047395974
chr7	105980000	105990000	chr7	106060000	106070000	36	32	221	274	2.49909456897687	1.29745171474453e-11	1.47836562021904e-07
chr7	105980000	105990000	chr7	106070000	106080000	20	9	72	68	1.93053991818448	3.65269487770074e-05	0.0473968949564786
chr7	105980000	105990000	chr7	106100000	106110000	29	11	88	117	2.02027610741181	1.77039296632333e-06	0.00411130898101647
chr7	105980000	105990000	chr7	106120000	106130000	5	9	44	60	2.49708719890952	7.38387248033549e-06	0.0134578628040239
chr7	105990000	106000000	chr7	106010000	106020000	29	0	105	119	2.64301305942914	9.21553417424894e-10	6.35572514990893e-06
chr7	105990000	106000000	chr7	106020000	106030000	16	0	82	87	3.07222037977052	3.04176415075251e-10	2.38447092508616e-06
chr7	105990000	106000000	chr7	106030000	106040000	10	0	52	52	3.03371196032121	1.45342051511096e-07	0.000499695878548827
chr7	105990000	106000000	chr7	106040000	106050000	9	0	59	62	3.39492887681562	2.69731537756625e-09	1.62523702809323e-05
chr7	105990000	106000000	chr7	106050000	106060000	16	0	102	95	3.2940541633776	5.66378064908033e-12	6.98324898912093e-08
chr7	105990000	106000000	chr7	106060000	106070000	32	16	156	163	2.39181438491392	1.02714177366487e-09	7.02180636176001e-06
chr7	105990000	106000000	chr7	106100000	106110000	4	0	61	59	4.49718676388307	1.49835186002979e-11	1.67597004492892e-07
chr7	105990000	106000000	chr7	106120000	106130000	3	0	29	35	3.98112552252828	3.94073715542487e-07	0.00117042684653546
